file,wall_seconds,session_seconds,consumed
frame_00000.png,0.004650,0.016663,0
frame_00001.png,0.041474,0.053891,0
frame_00002.png,0.074672,0.087224,0
frame_00003.png,0.108803,0.120561,0
frame_00004.png,0.141451,0.153893,0
frame_00005.png,0.174666,0.187232,0
frame_00006.png,0.208038,0.220561,0
frame_00007.png,0.241322,0.253896,0
frame_00008.png,0.274551,0.287229,0
frame_00009.png,0.308192,0.320564,0
frame_00010.png,0.341405,0.353896,0
frame_00011.png,0.374672,0.387231,0
frame_00012.png,0.407965,0.420569,0
frame_00013.png,0.441297,0.453897,0
frame_00014.png,0.474559,0.487233,0
frame_00015.png,0.508007,0.520567,0
frame_00016.png,0.541283,0.553901,0
frame_00017.png,0.575047,0.587238,0
frame_00018.png,0.608148,0.620570,0
frame_00019.png,0.641463,0.653906,0
frame_00020.png,0.674828,0.687239,0
frame_00021.png,0.708379,0.720576,0
frame_00022.png,0.741800,0.753909,0
frame_00023.png,0.774790,0.787241,0
frame_00024.png,0.808139,0.820577,0
frame_00025.png,0.841535,0.853910,0
frame_00026.png,0.875429,0.887246,0
frame_00027.png,0.908394,0.920580,0
frame_00028.png,0.941562,0.953916,0
frame_00029.png,0.975271,0.987253,0
frame_00030.png,1.008228,1.020583,0
frame_00031.png,1.041524,1.053917,0
frame_00032.png,1.074725,1.087248,0
frame_00033.png,1.108238,1.120585,0
frame_00034.png,1.141600,1.153918,0
frame_00035.png,1.174811,1.187251,0
frame_00036.png,1.208497,1.220589,0
frame_00037.png,1.241493,1.253921,0
frame_00038.png,1.274788,1.287254,0
frame_00039.png,1.307891,1.320585,0
frame_00040.png,1.341340,1.353921,0
frame_00041.png,1.374626,1.387254,0
frame_00042.png,1.407979,1.420589,0
frame_00043.png,1.441298,1.453923,0
frame_00044.png,1.474751,1.487258,0
frame_00045.png,1.508059,1.520592,0
frame_00046.png,1.541361,1.553923,0
frame_00047.png,1.574729,1.587258,0
frame_00048.png,1.608215,1.620595,0
frame_00049.png,1.641898,1.653930,0
frame_00050.png,1.674773,1.687263,0
frame_00051.png,1.708093,1.720596,0
frame_00052.png,1.741364,1.753930,0
frame_00053.png,1.774704,1.787264,0
frame_00054.png,1.808159,1.820601,0
frame_00055.png,1.841596,1.853942,0
frame_00056.png,1.874824,1.887269,0
frame_00057.png,1.908340,1.920622,0
frame_00058.png,1.941929,1.953960,0
frame_00059.png,1.974811,1.987288,0
frame_00060.png,2.008363,2.020624,0
frame_00061.png,2.041723,2.053952,0
frame_00062.png,2.075162,2.087288,0
frame_00063.png,2.108379,2.120623,0
frame_00064.png,2.141825,2.153958,0
frame_00065.png,2.175637,2.187316,0
frame_00066.png,2.208506,2.220645,0
frame_00067.png,2.242012,2.253982,0
frame_00068.png,2.275276,2.287316,0
frame_00069.png,2.308500,2.320647,0
frame_00070.png,2.341886,2.353983,0
frame_00071.png,2.375158,2.387316,0
frame_00072.png,2.408335,2.420650,0
frame_00073.png,2.441872,2.453986,0
frame_00074.png,2.474880,2.487317,0
frame_00075.png,2.509224,2.520651,1
frame_00076.png,2.541710,2.553984,1
frame_00077.png,2.575202,2.587321,1
frame_00078.png,2.608614,2.620672,1
frame_00079.png,2.641984,2.654007,1
frame_00080.png,2.675734,2.687340,1
frame_00081.png,2.708875,2.720680,1
frame_00082.png,2.742085,2.754011,1
frame_00083.png,2.775240,2.787345,1
frame_00084.png,2.808625,2.820681,1
frame_00085.png,2.841996,2.854014,1
frame_00086.png,2.875343,2.887346,1
frame_00087.png,2.908859,2.920694,1
frame_00088.png,2.942349,2.954027,1
frame_00089.png,2.975569,2.987361,1
frame_00090.png,3.008847,3.020697,2
frame_00091.png,3.042288,3.054031,2
frame_00092.png,3.075388,3.087372,2
frame_00093.png,3.108953,3.120698,2
frame_00094.png,3.142114,3.154039,2
frame_00095.png,3.175886,3.187367,3
frame_00096.png,3.200509,3.212044,3
frame_00097.png,3.234043,3.245380,3
frame_00098.png,3.267196,3.278714,3
frame_00099.png,3.300402,3.312115,3
frame_00100.png,3.333871,3.345447,3
frame_00101.png,3.366976,3.378781,3
frame_00102.png,3.400658,3.412118,3
frame_00103.png,3.434040,3.445456,3
frame_00104.png,3.467438,3.478789,4
frame_00105.png,3.500779,3.512122,4
frame_00106.png,3.533832,3.545451,4
frame_00107.png,3.567947,3.578792,4
frame_00108.png,3.600688,3.612133,4
frame_00109.png,3.634239,3.645463,4
frame_00110.png,3.667460,3.678808,5
frame_00111.png,3.700729,3.712149,5
frame_00112.png,3.733936,3.745479,5
frame_00113.png,3.767469,3.778811,5
frame_00114.png,3.800256,3.812143,5
frame_00115.png,3.834104,3.845477,6
frame_00116.png,3.867231,3.878812,6
frame_00117.png,3.901013,3.912147,6
frame_00118.png,3.933927,3.945480,6
frame_00119.png,3.967448,3.978813,7
frame_00120.png,4.001211,4.012151,7
frame_00121.png,4.034344,4.045487,7
frame_00122.png,4.067573,4.078821,7
frame_00123.png,4.100805,4.112153,7
frame_00124.png,4.134216,4.145487,8
frame_00125.png,4.167506,4.178821,8
frame_00126.png,4.200823,4.212153,8
frame_00127.png,4.234657,4.245492,8
frame_00128.png,4.268397,4.278826,8
frame_00129.png,4.301107,4.312160,9
frame_00130.png,4.334647,4.345493,9
frame_00131.png,4.367407,4.378828,9
frame_00132.png,4.400920,4.412160,9
frame_00133.png,4.434379,4.445496,10
frame_00134.png,4.467579,4.478826,11
frame_00135.png,4.501075,4.512159,11
frame_00136.png,4.534415,4.545496,11
frame_00137.png,4.568086,4.578834,11
frame_00138.png,4.601457,4.612168,12
frame_00139.png,4.634773,4.645501,12
frame_00140.png,4.668659,4.678835,12
frame_00141.png,4.701438,4.712168,12
frame_00142.png,4.734954,4.745508,12
frame_00143.png,4.767984,4.778837,12
frame_00144.png,4.801414,4.812172,13
frame_00145.png,4.835123,4.845507,13
frame_00146.png,4.868867,4.878842,13
frame_00147.png,4.901333,4.912174,13
frame_00148.png,4.934705,4.945506,14
frame_00149.png,4.967852,4.978839,15
frame_00150.png,5.000926,5.012171,15
frame_00151.png,5.034659,5.045509,15
frame_00152.png,5.067973,5.078845,15
frame_00153.png,5.101272,5.112177,16
frame_00154.png,5.134432,5.145516,16
frame_00155.png,5.167827,5.178848,16
frame_00156.png,5.201008,5.212190,16
frame_00157.png,5.234415,5.245524,16
frame_00158.png,5.267908,5.278858,17
frame_00159.png,5.301288,5.312194,17
frame_00160.png,5.334749,5.345527,17
frame_00161.png,5.368164,5.378864,17
frame_00162.png,5.401530,5.412197,18
frame_00163.png,5.434404,5.445529,19
frame_00164.png,5.467957,5.478865,19
frame_00165.png,5.501213,5.512199,19
