file,wall_seconds,session_seconds,consumed
frame_00139.png,4.642108,4.643058,12
frame_00140.png,4.675589,4.676404,12
frame_00141.png,4.708568,4.709720,12
frame_00142.png,4.742097,4.743057,12
frame_00143.png,4.775573,4.776392,13
frame_00144.png,4.808773,4.809725,13
frame_00145.png,4.842201,4.843059,13
frame_00146.png,4.875462,4.876391,13
frame_00147.png,4.908727,4.909726,13
frame_00148.png,4.942036,4.943059,14
frame_00149.png,4.975533,4.976392,15
frame_00150.png,5.008652,5.009765,15
frame_00151.png,5.042097,5.043201,15
frame_00152.png,5.075400,5.076534,15
frame_00153.png,5.108759,5.109868,16
frame_00154.png,5.142355,5.143202,16
frame_00155.png,5.175627,5.176537,16
frame_00156.png,5.209088,5.209891,16
frame_00157.png,5.242212,5.243352,16
frame_00158.png,5.275595,5.276685,17
frame_00159.png,5.309072,5.310022,17
frame_00160.png,5.342290,5.343355,17
frame_00161.png,5.375790,5.376689,17
frame_00162.png,5.409179,5.410024,18
frame_00163.png,5.442699,5.443357,19
frame_00164.png,5.476059,5.476691,19
frame_00165.png,5.508962,5.510024,19
frame_00166.png,5.542753,5.543359,19
frame_00167.png,5.575818,5.576696,20
frame_00168.png,5.609232,5.610031,20
frame_00169.png,5.642298,5.643363,20
frame_00170.png,5.675551,5.676702,20
frame_00171.png,5.708808,5.710035,20
frame_00172.png,5.742154,5.743365,20
frame_00173.png,5.775690,5.776700,20
frame_00174.png,5.808891,5.810032,20
frame_00175.png,5.842180,5.843368,20
frame_00176.png,5.875652,5.876700,21
frame_00177.png,5.908996,5.910038,21
frame_00178.png,5.941841,5.943372,22
frame_00179.png,5.975443,5.976707,22
frame_00180.png,6.008575,6.010048,22
frame_00181.png,6.041818,6.043434,22
frame_00182.png,6.075279,6.076770,22
frame_00183.png,6.108515,6.110103,22
frame_00184.png,6.141855,6.143437,22
frame_00185.png,6.175082,6.176770,22
frame_00186.png,6.208556,6.210106,22
frame_00187.png,6.241517,6.243438,22
frame_00188.png,6.274926,6.276773,22
frame_00189.png,6.308297,6.310110,22
frame_00190.png,6.341617,6.343442,22
frame_00191.png,6.374892,6.376776,23
frame_00192.png,6.408204,6.410110,23
frame_00193.png,6.441535,6.443444,23
frame_00194.png,6.474616,6.476776,23
frame_00195.png,6.508388,6.510122,23
frame_00196.png,6.541465,6.543446,23
frame_00197.png,6.574662,6.576779,23
frame_00198.png,6.608023,6.610113,23
frame_00199.png,6.641344,6.643449,23
frame_00200.png,6.674665,6.676783,23
frame_00201.png,6.707953,6.710115,23
frame_00202.png,6.741247,6.743450,23
frame_00203.png,6.774934,6.776783,23
frame_00204.png,6.808023,6.810144,23
frame_00205.png,6.841460,6.843478,24
frame_00206.png,6.874636,6.876812,24
frame_00207.png,6.908001,6.910146,24
frame_00208.png,6.941336,6.943480,24
frame_00209.png,6.974736,6.976815,24
frame_00210.png,7.007990,7.010147,24
frame_00211.png,7.041316,7.043481,24
frame_00212.png,7.074667,7.076825,24
frame_00213.png,7.107957,7.110159,24
frame_00214.png,7.141319,7.143484,24
frame_00215.png,7.174592,7.176817,24
frame_00216.png,7.207892,7.210150,24
frame_00217.png,7.241321,7.243484,24
frame_00218.png,7.274557,7.276817,24
frame_00219.png,7.307991,7.310155,24
frame_00220.png,7.343149,7.343486,24
frame_00221.png,7.374825,7.376820,24
frame_00222.png,7.408139,7.410155,24
frame_00223.png,7.441494,7.443492,24
frame_00224.png,7.474877,7.476827,24
frame_00225.png,7.507753,7.510158,24
frame_00226.png,7.541568,7.543495,24
frame_00227.png,7.574615,7.576828,24
frame_00228.png,7.608016,7.610163,24
frame_00229.png,7.641344,7.643498,24
frame_00230.png,7.674655,7.676836,24
frame_00231.png,7.707887,7.710166,24
frame_00232.png,7.741297,7.743502,24
frame_00233.png,7.774472,7.776884,24
frame_00234.png,7.808004,7.810218,24
frame_00235.png,7.841372,7.843554,24
frame_00236.png,7.874597,7.876889,24
frame_00237.png,7.908056,7.910225,24
frame_00238.png,7.941351,7.943557,24
frame_00239.png,7.974774,7.976891,24
frame_00240.png,8.007861,8.010225,24
frame_00241.png,8.041222,8.043560,24
frame_00242.png,8.074562,8.076894,24
frame_00243.png,8.107950,8.110229,24
frame_00244.png,8.141310,8.143562,24
frame_00245.png,8.174608,8.176897,24
frame_00246.png,8.208035,8.210237,24
frame_00247.png,8.241453,8.243564,24
frame_00248.png,8.274685,8.276905,24
frame_00249.png,8.308052,8.310235,24
frame_00250.png,8.341402,8.343568,24
frame_00251.png,8.374638,8.376902,24
frame_00252.png,8.408000,8.410234,24
frame_00253.png,8.441361,8.443580,24
frame_00254.png,8.474576,8.476906,24
frame_00255.png,8.507889,8.510241,24
frame_00256.png,8.541004,8.543575,24
frame_00257.png,8.574268,8.576909,24
frame_00258.png,8.607527,8.610243,24
frame_00259.png,8.640976,8.643577,24
frame_00260.png,8.674255,8.676911,24
frame_00261.png,8.707759,8.710247,24
frame_00262.png,8.740987,8.743581,24
frame_00263.png,8.774138,8.776913,24
frame_00264.png,8.807623,8.810247,24
frame_00265.png,8.841011,8.843581,24
frame_00266.png,8.874242,8.876914,24
frame_00267.png,8.907589,8.910247,24
frame_00268.png,8.940942,8.943583,24
frame_00269.png,8.974335,8.976916,24
frame_00270.png,9.007694,9.010251,24
frame_00271.png,9.041044,9.043590,24
frame_00272.png,9.074442,9.076921,24
frame_00273.png,9.107701,9.110251,24
frame_00274.png,9.140973,9.143587,24
frame_00275.png,9.174309,9.176921,24
frame_00276.png,9.207566,9.210253,24
frame_00277.png,9.240970,9.243589,24
frame_00278.png,9.274424,9.276924,24
frame_00279.png,9.307691,9.310257,24
frame_00280.png,9.341098,9.343625,24
frame_00281.png,9.374376,9.376947,24
frame_00282.png,9.407744,9.410293,24
frame_00283.png,9.441094,9.443617,24
frame_00284.png,9.474309,9.476951,24
frame_00285.png,9.507695,9.510286,24
frame_00286.png,9.541185,9.543622,24
frame_00287.png,9.574380,9.576956,24
frame_00288.png,9.607806,9.610290,24
frame_00289.png,9.640946,9.643621,24
frame_00290.png,9.674287,9.676957,24
frame_00291.png,9.707646,9.710291,24
frame_00292.png,9.741161,9.743627,24
frame_00293.png,9.774378,9.776959,24
frame_00294.png,9.807717,9.810290,24
frame_00295.png,9.841043,9.843627,24
frame_00296.png,9.874280,9.876959,24
frame_00297.png,9.907632,9.910295,24
frame_00298.png,9.941159,9.943631,24
frame_00299.png,9.974351,9.976964,24
frame_00300.png,10.007721,10.010300,24
frame_00301.png,10.041016,10.043630,24
frame_00302.png,10.074281,10.076970,24
frame_00303.png,10.107677,10.110300,24
frame_00304.png,10.141060,10.143640,24
frame_00305.png,10.174496,10.176980,24
frame_00306.png,10.208008,10.210300,24
frame_00307.png,10.241103,10.243640,24
frame_00308.png,10.274473,10.276970,24
frame_00309.png,10.307787,10.310300,24
frame_00310.png,10.341103,10.343640,24
frame_00311.png,10.374268,10.376970,24
frame_00312.png,10.407702,10.410310,24
frame_00313.png,10.441131,10.443640,24
frame_00314.png,10.474418,10.476980,24
frame_00315.png,10.507718,10.510310,24
frame_00316.png,10.541177,10.543650,24
frame_00317.png,10.574594,10.576980,24
frame_00318.png,10.607683,10.610310,24
frame_00319.png,10.641114,10.643650,24
frame_00320.png,10.674413,10.676980,24
frame_00321.png,10.707777,10.710320,24
frame_00322.png,10.741068,10.743660,24
frame_00323.png,10.774648,10.776980,24
frame_00324.png,10.807699,10.810320,24
frame_00325.png,10.841027,10.843650,24
frame_00326.png,10.874386,10.876980,24
frame_00327.png,10.907764,10.910320,24
frame_00328.png,10.941815,10.943660,24
frame_00329.png,10.974444,10.976990,24
frame_00330.png,11.007936,11.010320,24
frame_00331.png,11.041301,11.043660,24
frame_00332.png,11.074665,11.077310,24
frame_00333.png,11.107985,11.110640,24
frame_00334.png,11.141377,11.143980,24
frame_00335.png,11.174581,11.177310,24
frame_00336.png,11.207956,11.210650,24
frame_00337.png,11.241357,11.243980,24
frame_00338.png,11.274730,11.277310,24
frame_00339.png,11.308086,11.310690,24
frame_00340.png,11.341379,11.344020,24
frame_00341.png,11.374850,11.377360,24
frame_00342.png,11.408136,11.410690,24
frame_00343.png,11.441491,11.444030,24
frame_00344.png,11.474788,11.477360,24
frame_00345.png,11.508210,11.510700,24
frame_00346.png,11.541393,11.544030,24
frame_00347.png,11.574762,11.577370,24
frame_00348.png,11.608157,11.610700,24
frame_00349.png,11.641553,11.644060,24
frame_00350.png,11.674808,11.677400,24
frame_00351.png,11.708338,11.710730,24
frame_00352.png,11.741644,11.744060,24
frame_00353.png,11.774897,11.777420,24
frame_00354.png,11.808243,11.810760,24
frame_00355.png,11.841620,11.844090,24
frame_00356.png,11.874879,11.877430,24
frame_00357.png,11.908235,11.910760,24
frame_00358.png,11.941541,11.944090,24
frame_00359.png,11.974850,11.977430,24
frame_00360.png,12.008252,12.010760,24
frame_00361.png,12.041415,12.044100,24
frame_00362.png,12.074830,12.077430,24
frame_00363.png,12.108212,12.110760,24
frame_00364.png,12.141555,12.144100,24
frame_00365.png,12.174820,12.177430,24
frame_00366.png,12.208167,12.210770,24
frame_00367.png,12.241617,12.244100,24
frame_00368.png,12.274821,12.277470,24
frame_00369.png,12.308232,12.310800,24
frame_00370.png,12.341545,12.344130,24
frame_00371.png,12.374940,12.377490,24
frame_00372.png,12.408210,12.410820,24
frame_00373.png,12.441610,12.444160,24
frame_00374.png,12.474972,12.477500,24
frame_00375.png,12.508317,12.510840,24
frame_00376.png,12.541773,12.544190,24
frame_00377.png,12.577043,12.579340,24
frame_00378.png,12.610404,12.612670,24
frame_00379.png,12.643937,12.646010,24
frame_00380.png,12.678142,12.679350,24
frame_00381.png,12.710233,12.712680,24
frame_00382.png,12.743389,12.746010,24
frame_00383.png,12.776582,12.779370,24
frame_00384.png,12.810172,12.812700,24
frame_00385.png,12.843473,12.846040,24
frame_00386.png,12.876880,12.879370,24
frame_00387.png,12.910130,12.912700,24
frame_00388.png,12.943525,12.946040,24
frame_00389.png,12.976800,12.979370,24
frame_00390.png,13.010138,13.012710,24
frame_00391.png,13.043453,13.046040,24
frame_00392.png,13.076835,13.079380,24
frame_00393.png,13.110212,13.112710,24
frame_00394.png,13.143487,13.146040,24
frame_00395.png,13.177064,13.179380,24
frame_00396.png,13.210143,13.212710,24
frame_00397.png,13.243375,13.246040,24
frame_00398.png,13.276872,13.279380,24
frame_00399.png,13.310281,13.312720,24
frame_00400.png,13.343413,13.346040,24
frame_00401.png,13.376673,13.379380,24
frame_00402.png,13.410108,13.412710,24
frame_00403.png,13.443516,13.446070,24
frame_00404.png,13.476758,13.479400,24
frame_00405.png,13.510107,13.512740,24
frame_00406.png,13.543489,13.546120,24
frame_00407.png,13.576776,13.579450,24
frame_00408.png,13.610071,13.612790,24
frame_00409.png,13.643540,13.646120,24
frame_00410.png,13.676790,13.679450,24
frame_00411.png,13.710044,13.712790,24
frame_00412.png,13.743378,13.746140,24
frame_00413.png,13.777214,13.779670,24
frame_00414.png,13.810443,13.813000,24
frame_00415.png,13.843756,13.846330,24
frame_00416.png,13.877130,13.879670,24
frame_00417.png,13.910324,13.913000,24
frame_00418.png,13.943686,13.946340,24
frame_00419.png,13.976905,13.979670,24
frame_00420.png,14.010373,14.013010,24
frame_00421.png,14.043842,14.046340,24
frame_00422.png,14.077118,14.079750,24
frame_00423.png,14.110526,14.113080,24
frame_00424.png,14.143892,14.146420,24
frame_00425.png,14.177144,14.179750,24
frame_00426.png,14.210655,14.213090,24
frame_00427.png,14.243800,14.246420,24
frame_00428.png,14.277226,14.279750,24
frame_00429.png,14.310532,14.313090,24
frame_00430.png,14.343870,14.346420,24
frame_00431.png,14.377160,14.379760,24
frame_00432.png,14.410379,14.413090,24
frame_00433.png,14.443683,14.446420,24
frame_00434.png,14.477238,14.479770,24
frame_00435.png,14.510471,14.513090,24
frame_00436.png,14.543741,14.546430,24
frame_00437.png,14.577118,14.579760,24
frame_00438.png,14.610366,14.613090,24
frame_00439.png,14.643807,14.646430,24
frame_00440.png,14.677181,14.679760,24
frame_00441.png,14.710463,14.713100,24
frame_00442.png,14.743885,14.746430,24
frame_00443.png,14.777181,14.779770,24
frame_00444.png,14.810452,14.813100,24
frame_00445.png,14.843905,14.846440,24
frame_00446.png,14.877129,14.879770,24
frame_00447.png,14.910440,14.913100,24
frame_00448.png,14.943668,14.946440,24
frame_00449.png,14.977214,14.979770,24
frame_00450.png,15.010498,15.013110,24
frame_00451.png,15.043995,15.046450,24
frame_00452.png,15.077304,15.079770,24
frame_00453.png,15.110546,15.113110,24
frame_00454.png,15.143769,15.146440,24
frame_00455.png,15.177162,15.179830,24
frame_00456.png,15.210596,15.213170,24
