file,wall_seconds,session_seconds,consumed
frame_00000.png,0.538930,0.020000,0
frame_00001.png,0.605184,0.040000,0
frame_00002.png,0.647936,0.085378,0
frame_00003.png,0.688305,0.125188,0
frame_00004.png,0.730521,0.167586,0
frame_00005.png,0.772040,0.209227,0
frame_00006.png,0.812317,0.249588,0
frame_00007.png,0.854682,0.291992,0
frame_00008.png,0.894831,0.332262,0
frame_00009.png,0.935324,0.372335,0
frame_00010.png,0.978089,0.415115,0
frame_00011.png,1.018645,0.456025,0
frame_00012.png,1.074378,0.511531,0
frame_00013.png,1.115043,0.552371,0
frame_00014.png,1.157613,0.595064,0
frame_00015.png,1.197699,0.635288,0
frame_00016.png,1.238256,0.675484,0
frame_00017.png,1.279136,0.716616,0
frame_00018.png,1.320039,0.757371,0
frame_00019.png,1.361355,0.798859,0
frame_00020.png,1.403041,0.840572,0
frame_00021.png,1.443900,0.881165,0
frame_00022.png,1.485320,0.922782,0
frame_00023.png,1.526026,0.963513,0
frame_00024.png,1.567102,1.004617,0
frame_00025.png,1.607979,1.045508,0
frame_00026.png,1.648929,1.086465,0
frame_00027.png,1.689942,1.127295,0
frame_00028.png,1.730773,1.168201,0
frame_00029.png,1.777901,1.215478,0
frame_00030.png,1.821300,1.258660,0
frame_00031.png,1.863065,1.300520,0
frame_00032.png,1.905356,1.342941,0
frame_00033.png,1.947147,1.384695,0
frame_00034.png,1.990019,1.427540,0
frame_00035.png,2.034468,1.472016,0
frame_00036.png,2.076072,1.513491,0
frame_00037.png,2.118033,1.555569,0
frame_00038.png,2.162861,1.600472,0
frame_00039.png,2.204653,1.641899,0
frame_00040.png,2.246552,1.684147,0
frame_00041.png,2.290251,1.727885,0
frame_00042.png,2.332899,1.770584,0
frame_00043.png,2.375845,1.813241,0
frame_00044.png,2.418643,1.856175,0
frame_00045.png,2.463159,1.900727,0
frame_00046.png,2.507105,1.944501,0
frame_00047.png,2.549033,1.986735,0
frame_00048.png,2.591018,2.027785,0
frame_00049.png,2.634079,2.071089,0
frame_00050.png,2.676428,2.113636,0
frame_00051.png,2.717705,2.154874,0
frame_00052.png,2.765017,2.201667,0
frame_00053.png,2.807680,2.245049,0
frame_00054.png,2.849086,2.286336,0
frame_00055.png,2.891405,2.328748,0
frame_00056.png,2.932772,2.369669,0
frame_00057.png,2.974094,2.411409,0
frame_00058.png,3.016032,2.453557,0
frame_00059.png,3.056793,2.494129,0
frame_00060.png,3.099279,2.535461,1
frame_00061.png,3.142418,2.579734,1
frame_00062.png,3.185297,2.621118,1
frame_00063.png,3.228583,2.665778,1
frame_00064.png,3.270879,2.707758,1
frame_00065.png,3.313618,2.750556,1
frame_00066.png,3.354204,2.791303,1
frame_00067.png,3.397495,2.834586,1
frame_00068.png,3.437928,2.874494,1
frame_00069.png,3.480583,2.917203,1
frame_00070.png,3.522860,2.959034,1
frame_00071.png,3.563906,3.000764,2
frame_00072.png,3.605766,3.042173,2
frame_00073.png,3.648179,3.085180,2
frame_00074.png,3.690267,3.126915,2
frame_00075.png,3.731877,3.168571,3
frame_00076.png,3.773875,3.210626,3
frame_00077.png,3.816023,3.252826,3
frame_00078.png,3.858186,3.294744,3
frame_00079.png,3.902363,3.339247,3
frame_00080.png,3.948812,3.385394,3
frame_00081.png,3.991892,3.428574,3
frame_00082.png,4.034907,3.470989,3
frame_00083.png,4.079557,3.516010,4
frame_00084.png,4.122600,3.559329,4
frame_00085.png,4.167120,3.603626,4
frame_00086.png,4.210693,3.647334,5
frame_00087.png,4.252365,3.688892,5
frame_00088.png,4.293592,3.730238,5
frame_00089.png,4.336068,3.772943,5
frame_00090.png,4.379343,3.815520,5
frame_00091.png,4.421610,3.857905,6
frame_00092.png,4.466922,3.903524,6
frame_00093.png,4.509173,3.945784,6
frame_00094.png,4.552525,3.988875,7
frame_00095.png,4.598625,4.034983,7
frame_00096.png,4.642250,4.077050,7
frame_00097.png,4.688967,4.125068,8
frame_00098.png,4.733368,4.169709,8
frame_00099.png,4.776065,4.212196,8
frame_00100.png,4.824154,4.260355,8
frame_00101.png,4.867554,4.303978,8
frame_00102.png,4.910311,4.345898,9
frame_00103.png,4.952761,4.389040,9
frame_00104.png,4.995986,4.432505,9
frame_00105.png,5.037391,4.473796,10
frame_00106.png,5.082584,4.518658,11
frame_00107.png,5.126015,4.562063,11
frame_00108.png,5.169035,4.605158,12
frame_00109.png,5.211580,4.647813,12
frame_00110.png,5.255473,4.691010,12
frame_00111.png,5.301550,4.737868,12
frame_00112.png,5.344250,4.780250,12
frame_00113.png,5.388290,4.824447,13
frame_00114.png,5.433517,4.869825,13
frame_00115.png,5.475871,4.912189,13
frame_00116.png,5.517969,4.953683,14
frame_00117.png,5.561213,4.997161,15
frame_00118.png,5.603393,5.039657,15
frame_00119.png,5.646480,5.082631,16
frame_00120.png,5.689558,5.125717,16
frame_00121.png,5.732573,5.168795,16
frame_00122.png,5.775320,5.211603,16
frame_00123.png,5.818811,5.254394,16
frame_00124.png,5.860811,5.296867,17
frame_00125.png,5.903413,5.339688,17
frame_00126.png,5.947692,5.383726,17
frame_00127.png,5.988686,5.424891,18
frame_00128.png,6.033053,5.469147,19
frame_00129.png,6.075536,5.511681,19
frame_00130.png,6.117616,5.553781,20
frame_00131.png,6.160172,5.596004,20
frame_00132.png,6.202403,5.638570,20
frame_00133.png,6.244597,5.680068,20
frame_00134.png,6.287271,5.722907,20
frame_00135.png,6.329477,5.765896,20
frame_00136.png,6.370065,5.806434,20
frame_00137.png,6.410949,5.847348,20
frame_00138.png,6.452289,5.888675,21
frame_00139.png,6.493855,5.929910,22
frame_00140.png,6.533649,5.970273,22
frame_00141.png,6.573395,6.010025,22
frame_00142.png,6.614388,6.051119,22
frame_00143.png,6.659797,6.096249,22
frame_00144.png,6.699731,6.136440,22
frame_00145.png,6.739897,6.176509,22
frame_00146.png,6.781980,6.218543,22
frame_00147.png,6.823142,6.259921,22
frame_00148.png,6.865009,6.301811,22
frame_00149.png,6.905540,6.342386,22
frame_00150.png,6.947351,6.384192,23
frame_00151.png,6.987110,6.424111,23
frame_00152.png,7.025947,6.462803,23
frame_00153.png,7.065907,6.502999,23
frame_00154.png,7.104824,6.541861,23
frame_00155.png,7.145020,6.581980,23
frame_00156.png,7.183993,6.621119,23
frame_00157.png,7.223220,6.660451,23
frame_00158.png,7.263634,6.700815,23
frame_00159.png,7.302570,6.739826,23
frame_00160.png,7.341593,6.778720,23
frame_00161.png,7.383723,6.820998,23
frame_00162.png,7.424136,6.861214,24
frame_00163.png,7.464262,6.901535,24
frame_00164.png,7.502172,6.939413,24
frame_00165.png,7.542440,6.979522,24
frame_00166.png,7.580531,7.017749,24
frame_00167.png,7.618734,7.055958,24
frame_00168.png,7.657339,7.094598,24
frame_00169.png,7.698070,7.135270,24
frame_00170.png,7.736076,7.173243,24
frame_00171.png,7.774497,7.211791,24
frame_00172.png,7.814369,7.251554,24
frame_00173.png,7.853379,7.290741,24
frame_00174.png,7.891684,7.328862,24
frame_00175.png,7.935205,7.371723,24
frame_00176.png,7.973544,7.410772,24
frame_00177.png,8.015742,7.452911,24
frame_00178.png,8.054109,7.491496,24
frame_00179.png,8.093440,7.530654,24
frame_00180.png,8.132256,7.569608,24
frame_00181.png,8.171375,7.608968,24
frame_00182.png,8.209913,7.647117,24
frame_00183.png,8.248015,7.685644,24
frame_00184.png,8.286622,7.724251,24
frame_00185.png,8.325704,7.763186,24
frame_00186.png,8.365965,7.803364,24
frame_00187.png,8.404744,7.842268,24
frame_00188.png,8.443884,7.881310,24
frame_00189.png,8.484636,7.922225,24
frame_00190.png,8.522326,7.959947,24
frame_00191.png,8.563019,8.000577,24
frame_00192.png,8.602106,8.039607,24
frame_00193.png,8.644793,8.082269,24
frame_00194.png,8.682961,8.120600,24
frame_00195.png,8.721452,8.158811,24
frame_00196.png,8.760438,8.197552,24
frame_00197.png,8.801008,8.238660,24
frame_00198.png,8.839997,8.277526,24
frame_00199.png,8.882401,8.319898,24
frame_00200.png,8.920534,8.358132,24
frame_00201.png,8.960518,8.398000,24
frame_00202.png,8.999529,8.436862,24
frame_00203.png,9.039253,8.476668,24
