file,wall_seconds,session_seconds,consumed
frame_00000.png,0.510529,0.020000,0
frame_00001.png,0.577006,0.040000,0
frame_00002.png,0.621147,0.096021,0
frame_00003.png,0.678519,0.153542,0
frame_00004.png,0.722126,0.197012,0
frame_00005.png,0.771269,0.246144,0
frame_00006.png,0.831688,0.306765,0
frame_00007.png,0.875351,0.350333,0
frame_00008.png,0.917963,0.393143,0
frame_00009.png,0.963199,0.438357,0
frame_00010.png,1.007113,0.482255,0
frame_00011.png,1.051677,0.526892,0
frame_00012.png,1.095620,0.570441,0
frame_00013.png,1.141263,0.616337,0
frame_00014.png,1.185276,0.660388,0
frame_00015.png,1.229125,0.704338,0
frame_00016.png,1.273361,0.748512,0
frame_00017.png,1.317650,0.792977,0
frame_00018.png,1.362684,0.837814,0
frame_00019.png,1.408405,0.883301,0
frame_00020.png,1.452710,0.927936,0
frame_00021.png,1.498466,0.973778,0
frame_00022.png,1.545899,1.020365,0
frame_00023.png,1.608528,1.083377,0
frame_00024.png,1.656768,1.131889,0
frame_00025.png,1.701058,1.176285,0
frame_00026.png,1.745474,1.220755,0
frame_00027.png,1.791253,1.266132,0
frame_00028.png,1.843729,1.318958,0
frame_00029.png,1.888688,1.363991,0
frame_00030.png,1.934034,1.409257,0
frame_00031.png,1.980380,1.455671,0
frame_00032.png,2.024617,1.499826,0
frame_00033.png,2.069853,1.545237,0
frame_00034.png,2.114501,1.589806,0
frame_00035.png,2.161431,1.636735,0
frame_00036.png,2.204895,1.680160,0
frame_00037.png,2.249943,1.725148,0
frame_00038.png,2.297455,1.772496,0
frame_00039.png,2.342900,1.818188,0
frame_00040.png,2.387754,1.862872,0
frame_00041.png,2.433492,1.908753,0
frame_00042.png,2.477693,1.952965,0
frame_00043.png,2.523479,1.998797,0
frame_00044.png,2.569069,2.043460,0
frame_00045.png,2.615690,2.090689,0
frame_00046.png,2.661881,2.136318,0
frame_00047.png,2.706996,2.181727,0
frame_00048.png,2.750890,2.225711,0
frame_00049.png,2.796276,2.271233,0
frame_00050.png,2.842209,2.317091,0
frame_00051.png,2.891915,2.366846,0
frame_00052.png,2.936979,2.411504,0
frame_00053.png,2.984778,2.459887,0
frame_00054.png,3.031144,2.506465,0
frame_00055.png,3.076893,2.550914,1
frame_00056.png,3.123822,2.598737,1
frame_00057.png,3.169106,2.643951,1
frame_00058.png,3.214330,2.689231,1
frame_00059.png,3.262322,2.734021,1
frame_00060.png,3.301581,2.776347,1
frame_00061.png,3.340466,2.815364,1
frame_00062.png,3.381846,2.856723,1
frame_00063.png,3.421385,2.896295,1
frame_00064.png,3.460331,2.934962,1
frame_00065.png,3.498551,2.973181,1
frame_00066.png,3.537176,3.011828,2
frame_00067.png,3.579608,3.053952,2
frame_00068.png,3.618082,3.092803,2
frame_00069.png,3.656157,3.131238,2
frame_00070.png,3.696272,3.171355,2
frame_00071.png,3.738375,3.212347,3
frame_00072.png,3.777547,3.252285,3
frame_00073.png,3.817592,3.292145,3
frame_00074.png,3.857036,3.330965,3
frame_00075.png,3.896606,3.371146,3
frame_00076.png,3.935762,3.410360,3
frame_00077.png,3.975098,3.449560,3
frame_00078.png,4.014246,3.488575,3
frame_00079.png,4.054555,3.529032,4
frame_00080.png,4.097560,3.572209,4
frame_00081.png,4.139351,3.614005,4
frame_00082.png,4.178282,3.652821,4
frame_00083.png,4.229170,3.703578,5
frame_00084.png,4.275918,3.750311,5
frame_00085.png,4.320465,3.794973,5
frame_00086.png,4.365373,3.839474,6
frame_00087.png,4.409631,3.883799,6
frame_00088.png,4.455650,3.929905,6
frame_00089.png,4.501836,3.975903,7
frame_00090.png,4.548696,4.022755,7
frame_00091.png,4.594633,4.068572,7
frame_00092.png,4.640163,4.114115,7
frame_00093.png,4.688751,4.162400,8
frame_00094.png,4.733718,4.207649,8
frame_00095.png,4.778870,4.252733,8
frame_00096.png,4.825225,4.299127,8
frame_00097.png,4.869840,4.343783,9
frame_00098.png,4.915619,4.389538,9
frame_00099.png,4.961554,4.435569,9
frame_00100.png,5.008092,4.481773,11
frame_00101.png,5.056456,4.530316,11
frame_00102.png,5.101906,4.575766,11
frame_00103.png,5.147174,4.621089,12
frame_00104.png,5.194667,4.668438,12
frame_00105.png,5.240302,4.714207,12
frame_00106.png,5.283391,4.757634,12
frame_00107.png,5.321090,4.795259,13
frame_00108.png,5.358050,4.832364,13
frame_00109.png,5.395061,4.869419,13
frame_00110.png,5.432786,4.907162,13
frame_00111.png,5.470183,4.944263,15
frame_00112.png,5.507967,4.982293,15
frame_00113.png,5.547896,5.022360,15
frame_00114.png,5.592381,5.066732,15
frame_00115.png,5.629644,5.103922,16
frame_00116.png,5.666954,5.141280,16
frame_00117.png,5.702669,5.176990,16
frame_00118.png,5.738944,5.213272,16
frame_00119.png,5.781506,5.255625,16
frame_00120.png,5.819023,5.292992,17
frame_00121.png,5.856388,5.330687,17
frame_00122.png,5.893937,5.368118,17
frame_00123.png,5.930673,5.404825,17
frame_00124.png,5.966779,5.441026,19
frame_00125.png,6.003127,5.477565,19
frame_00126.png,6.039933,5.513587,19
frame_00127.png,6.078601,5.552825,19
frame_00128.png,6.114869,5.589057,20
frame_00129.png,6.153673,5.627947,20
frame_00130.png,6.189837,5.663906,20
frame_00131.png,6.226112,5.700316,20
frame_00132.png,6.264091,5.737948,20
frame_00133.png,6.304850,5.778782,20
frame_00134.png,6.348314,5.822304,20
frame_00135.png,6.391428,5.865446,20
frame_00136.png,6.434649,5.908697,22
frame_00137.png,6.477929,5.951910,22
frame_00138.png,6.519626,5.993872,22
frame_00139.png,6.562978,6.037215,22
frame_00140.png,6.604474,6.078937,22
frame_00141.png,6.646286,6.120620,22
frame_00142.png,6.687974,6.162415,22
frame_00143.png,6.730022,6.204528,22
frame_00144.png,6.771602,6.246054,22
frame_00145.png,6.812858,6.287476,22
frame_00146.png,6.854861,6.329216,22
frame_00147.png,6.895936,6.370516,23
frame_00148.png,6.936357,6.410995,23
frame_00149.png,6.977832,6.452415,23
frame_00150.png,7.020106,6.494615,23
frame_00151.png,7.060931,6.535175,23
frame_00152.png,7.102646,6.577338,23
frame_00153.png,7.143574,6.618497,23
frame_00154.png,7.182703,6.657662,23
frame_00155.png,7.222737,6.697629,23
frame_00156.png,7.263184,6.737995,23
frame_00157.png,7.299303,6.773995,23
frame_00158.png,7.334235,6.809269,23
frame_00159.png,7.368589,6.843159,23
frame_00160.png,7.402882,6.877697,24
frame_00161.png,7.437585,6.912604,24
frame_00162.png,7.472031,6.946914,24
frame_00163.png,7.506417,6.981383,24
frame_00164.png,7.541846,7.016870,24
frame_00165.png,7.577227,7.052261,24
frame_00166.png,7.611689,7.086634,24
frame_00167.png,7.645905,7.120792,24
frame_00168.png,7.680633,7.155564,24
frame_00169.png,7.715504,7.190618,24
frame_00170.png,7.749503,7.224474,24
frame_00171.png,7.784630,7.259683,24
frame_00172.png,7.821698,7.296777,24
frame_00173.png,7.856291,7.331413,24
frame_00174.png,7.891849,7.366552,24
frame_00175.png,7.925449,7.400679,24
frame_00176.png,7.959692,7.434876,24
frame_00177.png,7.994557,7.469838,24
frame_00178.png,8.028446,7.503617,24
frame_00179.png,8.062778,7.538162,24
frame_00180.png,8.097446,7.572651,24
frame_00181.png,8.132637,7.607887,24
frame_00182.png,8.167912,7.643075,24
frame_00183.png,8.202559,7.677886,24
frame_00184.png,8.236977,7.712293,24
frame_00185.png,8.272062,7.747122,24
frame_00186.png,8.305594,7.781021,24
frame_00187.png,8.341207,7.816471,24
frame_00188.png,8.375671,7.850735,24
frame_00189.png,8.410965,7.886281,24
frame_00190.png,8.446009,7.920558,24
