file,wall_seconds,session_seconds,consumed
frame_00000.png,0.443775,0.020000,0
frame_00001.png,0.497157,0.040000,0
frame_00002.png,0.539544,0.084590,0
frame_00003.png,0.579824,0.124752,0
frame_00004.png,0.623210,0.167868,0
frame_00005.png,0.664818,0.209876,0
frame_00006.png,0.705730,0.250638,0
frame_00007.png,0.748214,0.293162,0
frame_00008.png,0.788643,0.333363,0
frame_00009.png,0.829124,0.374210,0
frame_00010.png,0.871802,0.416820,0
frame_00011.png,0.912155,0.457340,0
frame_00012.png,0.952432,0.497546,0
frame_00013.png,0.998284,0.543240,0
frame_00014.png,1.042652,0.587639,0
frame_00015.png,1.095860,0.640966,0
frame_00016.png,1.136693,0.681726,0
frame_00017.png,1.177888,0.723102,0
frame_00018.png,1.218303,0.763519,0
frame_00019.png,1.258708,0.803734,0
frame_00020.png,1.299856,0.844974,0
frame_00021.png,1.340333,0.885530,0
frame_00022.png,1.381228,0.926477,0
frame_00023.png,1.423135,0.968163,0
frame_00024.png,1.464762,1.009909,0
frame_00025.png,1.505917,1.051309,0
frame_00026.png,1.546102,1.091220,0
frame_00027.png,1.587828,1.133005,0
frame_00028.png,1.629249,1.173923,0
frame_00029.png,1.669522,1.214540,0
frame_00030.png,1.711784,1.256833,0
frame_00031.png,1.753165,1.298454,0
frame_00032.png,1.794938,1.340217,0
frame_00033.png,1.837326,1.382645,0
frame_00034.png,1.879145,1.424442,0
frame_00035.png,1.920834,1.466000,0
frame_00036.png,1.963483,1.508807,0
frame_00037.png,2.004346,1.549567,0
frame_00038.png,2.048944,1.594128,0
frame_00039.png,2.092356,1.637446,0
frame_00040.png,2.136029,1.681242,0
frame_00041.png,2.178897,1.724075,0
frame_00042.png,2.222791,1.767851,0
frame_00043.png,2.265648,1.810765,0
frame_00044.png,2.308557,1.853461,0
frame_00045.png,2.352413,1.897665,0
frame_00046.png,2.395197,1.939875,0
frame_00047.png,2.439122,1.984118,0
frame_00048.png,2.481937,2.026394,0
frame_00049.png,2.524644,2.069604,0
frame_00050.png,2.569253,2.114247,0
frame_00051.png,2.612076,2.156015,0
frame_00052.png,2.654505,2.199364,0
frame_00053.png,2.697051,2.241778,0
frame_00054.png,2.742263,2.287064,0
frame_00055.png,2.785392,2.330193,0
frame_00056.png,2.828481,2.372800,0
frame_00057.png,2.869409,2.414389,0
frame_00058.png,2.910859,2.456012,0
frame_00059.png,2.952868,2.498063,0
frame_00060.png,2.994893,2.538690,1
frame_00061.png,3.036243,2.581014,1
frame_00062.png,3.079469,2.624071,1
frame_00063.png,3.121739,2.666543,1
frame_00064.png,3.163887,2.708419,1
frame_00065.png,3.208288,2.752932,1
frame_00066.png,3.251375,2.796044,1
frame_00067.png,3.293306,2.837739,1
frame_00068.png,3.335123,2.879714,1
frame_00069.png,3.377486,2.922115,1
frame_00070.png,3.419732,2.963825,1
frame_00071.png,3.462667,3.006314,2
frame_00072.png,3.505337,3.049517,2
frame_00073.png,3.551985,3.096831,2
frame_00074.png,3.593051,3.137692,2
frame_00075.png,3.638697,3.182906,3
frame_00076.png,3.679807,3.224299,3
frame_00077.png,3.724226,3.268512,3
frame_00078.png,3.769982,3.314147,3
frame_00079.png,3.816738,3.360665,3
frame_00080.png,3.860005,3.404334,3
frame_00081.png,3.905540,3.450065,3
