file,wall_seconds,session_seconds,consumed
frame_00000.png,0.014411,0.016671,0
frame_00001.png,0.047430,0.050009,0
frame_00002.png,0.080783,0.083338,0
frame_00003.png,0.114097,0.116679,0
frame_00004.png,0.147453,0.150011,0
frame_00005.png,0.180532,0.183351,0
frame_00006.png,0.213900,0.216700,0
frame_00007.png,0.247346,0.250035,0
frame_00008.png,0.280852,0.283371,0
frame_00009.png,0.313948,0.316703,0
frame_00010.png,0.347351,0.350195,0
frame_00011.png,0.380639,0.383531,0
frame_00012.png,0.414041,0.416865,0
frame_00013.png,0.447435,0.450201,0
frame_00014.png,0.481016,0.483534,0
frame_00015.png,0.514130,0.516867,0
frame_00016.png,0.547453,0.550202,0
frame_00017.png,0.580871,0.583536,0
frame_00018.png,0.614033,0.616882,0
frame_00019.png,0.647507,0.650217,0
frame_00020.png,0.680872,0.683552,0
frame_00021.png,0.714154,0.716886,0
frame_00022.png,0.747517,0.750221,0
frame_00023.png,0.780833,0.783554,0
frame_00024.png,0.814081,0.816893,0
frame_00025.png,0.847461,0.850223,0
frame_00026.png,0.880998,0.883571,0
frame_00027.png,0.914053,0.916889,0
frame_00028.png,0.947574,0.950227,0
frame_00029.png,0.980782,0.983561,0
frame_00030.png,1.014142,1.016896,0
frame_00031.png,1.047671,1.050229,0
frame_00032.png,1.081014,1.083565,0
frame_00033.png,1.114172,1.116898,0
frame_00034.png,1.147501,1.150232,0
frame_00035.png,1.180838,1.183566,0
frame_00036.png,1.214241,1.216903,0
frame_00037.png,1.247604,1.250236,0
frame_00038.png,1.280895,1.283569,0
frame_00039.png,1.314164,1.316904,0
frame_00040.png,1.347451,1.350238,0
frame_00041.png,1.380898,1.383571,0
frame_00042.png,1.414127,1.416906,0
frame_00043.png,1.447547,1.450242,0
frame_00044.png,1.480754,1.483575,0
frame_00045.png,1.514204,1.516911,0
frame_00046.png,1.547386,1.550243,0
frame_00047.png,1.581241,1.583580,0
frame_00048.png,1.614418,1.616912,0
frame_00049.png,1.647623,1.650248,0
frame_00050.png,1.681206,1.683584,0
frame_00051.png,1.714226,1.716925,0
frame_00052.png,1.747543,1.750252,0
frame_00053.png,1.781293,1.783585,0
frame_00054.png,1.814145,1.816917,0
frame_00055.png,1.847449,1.850249,0
frame_00056.png,1.880843,1.883584,0
frame_00057.png,1.914309,1.916921,0
frame_00058.png,1.947636,1.950255,0
frame_00059.png,1.980838,1.983588,0
frame_00060.png,2.014229,2.016922,0
