file,wall_seconds,session_seconds,consumed
frame_00000.png,0.533083,0.020000,0
frame_00001.png,0.601680,0.040000,0
frame_00002.png,0.647052,0.097008,0
frame_00003.png,0.693491,0.143532,0
frame_00004.png,0.738974,0.188900,0
frame_00005.png,0.785200,0.235329,0
frame_00006.png,0.830278,0.280307,0
frame_00007.png,0.875866,0.325817,0
frame_00008.png,0.921271,0.371180,0
frame_00009.png,0.967763,0.417685,0
frame_00010.png,1.013809,0.463611,0
frame_00011.png,1.060183,0.509765,0
frame_00012.png,1.106295,0.556227,0
frame_00013.png,1.153933,0.603965,0
frame_00014.png,1.199439,0.649429,0
frame_00015.png,1.245717,0.696012,0
frame_00016.png,1.291527,0.741605,0
frame_00017.png,1.337831,0.787946,0
frame_00018.png,1.384475,0.834299,0
frame_00019.png,1.433137,0.882870,0
frame_00020.png,1.479536,0.929532,0
frame_00021.png,1.527436,0.977668,0
frame_00022.png,1.576184,1.026190,0
frame_00023.png,1.640111,1.090293,0
frame_00024.png,1.687431,1.137620,0
frame_00025.png,1.734365,1.184393,0
frame_00026.png,1.782303,1.232537,0
frame_00027.png,1.830043,1.280197,0
frame_00028.png,1.877294,1.327369,0
frame_00029.png,1.924194,1.374419,0
frame_00030.png,1.974775,1.424848,0
frame_00031.png,2.021931,1.472263,0
frame_00032.png,2.070311,1.520576,0
frame_00033.png,2.118094,1.567928,0
frame_00034.png,2.166543,1.616403,0
frame_00035.png,2.222441,1.672249,0
frame_00036.png,2.271445,1.721465,0
frame_00037.png,2.317995,1.768030,0
frame_00038.png,2.365919,1.816047,0
frame_00039.png,2.413363,1.863433,0
frame_00040.png,2.461341,1.911629,0
frame_00041.png,2.508925,1.959026,0
frame_00042.png,2.558121,2.007324,0
frame_00043.png,2.606477,2.055969,0
frame_00044.png,2.655177,2.104842,0
frame_00045.png,2.706484,2.155691,0
frame_00046.png,2.754305,2.204135,0
frame_00047.png,2.801254,2.251035,0
frame_00048.png,2.849478,2.299524,0
frame_00049.png,2.897071,2.346464,0
frame_00050.png,2.944712,2.394720,0
frame_00051.png,2.991365,2.441387,0
frame_00052.png,3.040445,2.489863,1
frame_00053.png,3.086475,2.536316,1
frame_00054.png,3.134516,2.583908,1
frame_00055.png,3.181548,2.631420,1
frame_00056.png,3.230789,2.680515,1
frame_00057.png,3.279564,2.728970,1
frame_00058.png,3.331561,2.781032,1
frame_00059.png,3.379385,2.828452,1
frame_00060.png,3.427803,2.877403,1
frame_00061.png,3.474960,2.924302,1
frame_00062.png,3.523235,2.971586,2
frame_00063.png,3.571154,3.020602,2
frame_00064.png,3.618429,3.068137,2
frame_00065.png,3.665876,3.115762,2
frame_00066.png,3.712907,3.162360,3
frame_00067.png,3.761887,3.211112,3
frame_00068.png,3.816723,3.266229,3
frame_00069.png,3.865453,3.314936,3
frame_00070.png,3.914043,3.363149,3
frame_00071.png,3.962774,3.412040,3
frame_00072.png,4.011972,3.461008,4
frame_00073.png,4.061470,3.510815,4
frame_00074.png,4.111118,3.560250,4
frame_00075.png,4.158669,3.607849,4
frame_00076.png,4.207175,3.656172,5
frame_00077.png,4.253272,3.702657,5
frame_00078.png,4.299742,3.749390,5
frame_00079.png,4.346211,3.795875,5
frame_00080.png,4.388085,3.837454,6
frame_00081.png,4.429103,3.878591,6
frame_00082.png,4.471003,3.920487,6
frame_00083.png,4.514410,3.963732,7
frame_00084.png,4.562691,4.011661,7
