file,wall_seconds,session_seconds,consumed
frame_00000.png,0.004917,0.016667,0
frame_00001.png,0.038026,0.050005,0
frame_00002.png,0.071229,0.083339,0
frame_00003.png,0.104794,0.116679,0
frame_00004.png,0.138099,0.150008,0
frame_00005.png,0.171357,0.183344,0
frame_00006.png,0.204638,0.216677,0
frame_00007.png,0.237977,0.250010,0
frame_00008.png,0.271219,0.283344,0
frame_00009.png,0.304468,0.316677,0
frame_00010.png,0.337871,0.350012,0
frame_00011.png,0.371371,0.383349,0
frame_00012.png,0.404613,0.416682,0
frame_00013.png,0.437791,0.450015,0
frame_00014.png,0.471099,0.483349,0
frame_00015.png,0.504796,0.516777,0
frame_00016.png,0.537971,0.550109,0
frame_00017.png,0.571399,0.583446,0
frame_00018.png,0.604786,0.616779,0
frame_00019.png,0.638088,0.650117,0
frame_00020.png,0.671432,0.683451,0
frame_00021.png,0.704748,0.716799,0
frame_00022.png,0.738093,0.750133,0
frame_00023.png,0.771928,0.783477,0
frame_00024.png,0.804721,0.816809,0
frame_00025.png,0.837993,0.850142,0
frame_00026.png,0.871610,0.883478,0
frame_00027.png,0.904775,0.916813,0
frame_00028.png,0.938215,0.950149,0
frame_00029.png,0.971512,0.983487,0
frame_00030.png,1.004769,1.016816,0
frame_00031.png,1.038181,1.050149,0
frame_00032.png,1.071493,1.083483,0
frame_00033.png,1.104742,1.116819,0
frame_00034.png,1.138456,1.150154,0
frame_00035.png,1.171480,1.183495,0
frame_00036.png,1.204738,1.216820,0
frame_00037.png,1.238007,1.250154,0
frame_00038.png,1.271539,1.283498,0
frame_00039.png,1.304734,1.316827,0
frame_00040.png,1.338005,1.350158,0
frame_00041.png,1.371439,1.383494,0
frame_00042.png,1.404724,1.416828,0
frame_00043.png,1.438084,1.450162,0
frame_00044.png,1.471468,1.483497,0
frame_00045.png,1.504710,1.516830,0
frame_00046.png,1.538120,1.550164,0
frame_00047.png,1.571453,1.583502,0
frame_00048.png,1.604739,1.616833,0
frame_00049.png,1.638076,1.650168,0
frame_00050.png,1.671446,1.683502,0
frame_00051.png,1.704762,1.716835,0
frame_00052.png,1.738182,1.750171,0
frame_00053.png,1.771447,1.783504,0
frame_00054.png,1.804760,1.816839,0
frame_00055.png,1.838302,1.850173,0
frame_00056.png,1.871459,1.883508,0
frame_00057.png,1.904806,1.916841,0
frame_00058.png,1.938162,1.950176,0
frame_00059.png,1.971546,1.983508,0
frame_00060.png,2.004973,2.016844,0
frame_00061.png,2.038342,2.050178,0
frame_00062.png,2.071571,2.083511,0
frame_00063.png,2.104821,2.116847,0
frame_00064.png,2.138409,2.150192,0
frame_00065.png,2.171646,2.183527,0
frame_00066.png,2.204794,2.216861,0
frame_00067.png,2.238304,2.250196,0
frame_00068.png,2.271625,2.283530,0
frame_00069.png,2.304747,2.316864,0
frame_00070.png,2.338469,2.350201,0
frame_00071.png,2.371635,2.383532,0
frame_00072.png,2.404850,2.416868,0
frame_00073.png,2.438143,2.450201,0
frame_00074.png,2.471436,2.483535,0
frame_00075.png,2.506222,2.516871,1
frame_00076.png,2.538897,2.550204,1
frame_00077.png,2.571890,2.583539,1
frame_00078.png,2.605520,2.616874,1
frame_00079.png,2.638623,2.650206,1
frame_00080.png,2.672110,2.683542,1
frame_00081.png,2.705144,2.716875,1
frame_00082.png,2.738738,2.750210,1
frame_00083.png,2.772231,2.783617,1
frame_00084.png,2.805336,2.816960,1
frame_00085.png,2.838957,2.850287,1
frame_00086.png,2.872489,2.883622,1
frame_00087.png,2.905305,2.916954,1
frame_00088.png,2.938973,2.950291,1
frame_00089.png,2.972105,2.983626,1
frame_00090.png,3.005534,3.016966,2
frame_00091.png,3.038673,3.050310,2
frame_00092.png,3.071967,3.083638,2
frame_00093.png,3.105347,3.116972,2
frame_00094.png,3.138875,3.150306,2
frame_00095.png,3.172388,3.183640,3
frame_00096.png,3.205691,3.216975,3
frame_00097.png,3.239147,3.250326,3
frame_00098.png,3.272681,3.283661,3
frame_00099.png,3.305977,3.316994,3
frame_00100.png,3.339379,3.350328,3
frame_00101.png,3.372622,3.383667,3
frame_00102.png,3.405869,3.417005,3
frame_00103.png,3.439623,3.450349,3
frame_00104.png,3.472763,3.483683,4
frame_00105.png,3.505866,3.517023,4
frame_00106.png,3.539195,3.550360,4
frame_00107.png,3.572722,3.583691,4
frame_00108.png,3.605936,3.617024,4
frame_00109.png,3.639756,3.650357,5
frame_00110.png,3.672660,3.683691,5
frame_00111.png,3.705760,3.717026,5
frame_00112.png,3.739174,3.750361,5
frame_00113.png,3.772443,3.783696,5
frame_00114.png,3.806155,3.817029,6
frame_00115.png,3.839533,3.850362,6
frame_00116.png,3.872860,3.883696,6
frame_00117.png,3.906069,3.917030,6
frame_00118.png,3.939510,3.950365,6
frame_00119.png,3.972917,3.983700,7
frame_00120.png,4.006151,4.017034,7
frame_00121.png,4.039951,4.050369,7
frame_00122.png,4.072988,4.083706,7
frame_00123.png,4.106218,4.117041,7
frame_00124.png,4.139671,4.150374,8
frame_00125.png,4.173145,4.183709,8
frame_00126.png,4.206413,4.217332,8
frame_00127.png,4.239995,4.250667,8
frame_00128.png,4.273246,4.284000,8
frame_00129.png,4.307048,4.317335,9
frame_00130.png,4.339768,4.350669,9
frame_00131.png,4.373229,4.384070,9
frame_00132.png,4.406707,4.417406,9
frame_00133.png,4.439865,4.450740,10
frame_00134.png,4.473699,4.484072,11
frame_00135.png,4.506987,4.517410,11
frame_00136.png,4.540254,4.550744,11
frame_00137.png,4.573744,4.584079,11
frame_00138.png,4.607043,4.617411,12
frame_00139.png,4.640274,4.650755,12
frame_00140.png,4.673578,4.684081,12
frame_00141.png,4.707060,4.717417,12
frame_00142.png,4.740681,4.750749,12
frame_00143.png,4.773788,4.784083,13
frame_00144.png,4.807112,4.817420,13
frame_00145.png,4.840346,4.850755,13
frame_00146.png,4.873744,4.884129,13
frame_00147.png,4.907133,4.917461,14
frame_00148.png,4.940729,4.950802,15
frame_00149.png,4.973702,4.984133,15
frame_00150.png,5.006999,5.017468,15
frame_00151.png,5.040353,5.050814,15
frame_00152.png,5.073836,5.084146,16
frame_00153.png,5.106914,5.117480,16
frame_00154.png,5.140216,5.150814,16
frame_00155.png,5.173658,5.184149,16
frame_00156.png,5.206907,5.217482,16
frame_00157.png,5.240403,5.250817,16
frame_00158.png,5.273679,5.284179,17
frame_00159.png,5.306926,5.317513,17
frame_00160.png,5.340690,5.351237,17
frame_00161.png,5.374377,5.384898,17
frame_00162.png,5.407617,5.418228,18
frame_00163.png,5.441073,5.451569,19
frame_00164.png,5.474458,5.484902,19
frame_00165.png,5.507645,5.518235,19
frame_00166.png,5.541486,5.551574,19
frame_00167.png,5.575174,5.584907,20
frame_00168.png,5.607770,5.618244,20
frame_00169.png,5.641025,5.651578,20
frame_00170.png,5.674451,5.684915,20
frame_00171.png,5.707661,5.718248,20
frame_00172.png,5.740983,5.751582,20
frame_00173.png,5.774282,5.784925,20
frame_00174.png,5.807542,5.818252,20
frame_00175.png,5.840947,5.851622,20
frame_00176.png,5.874648,5.884969,21
frame_00177.png,5.907816,5.918294,22
frame_00178.png,5.940787,5.951627,22
frame_00179.png,5.974313,5.985178,22
frame_00180.png,6.007510,6.018518,22
frame_00181.png,6.040902,6.051847,22
frame_00182.png,6.074262,6.085179,22
frame_00183.png,6.107539,6.118519,22
frame_00184.png,6.140753,6.151862,22
frame_00185.png,6.174101,6.185194,22
frame_00186.png,6.207379,6.218528,22
frame_00187.png,6.240613,6.251861,22
frame_00188.png,6.273832,6.285195,22
frame_00189.png,6.307164,6.318529,22
frame_00190.png,6.340566,6.351864,22
frame_00191.png,6.373710,6.385201,23
frame_00192.png,6.407607,6.418536,23
frame_00193.png,6.440529,6.451870,23
frame_00194.png,6.473888,6.485250,23
frame_00195.png,6.507123,6.518594,23
frame_00196.png,6.540537,6.551922,23
frame_00197.png,6.573791,6.585258,23
frame_00198.png,6.606972,6.618664,23
frame_00199.png,6.640290,6.651999,23
frame_00200.png,6.673716,6.685338,23
frame_00201.png,6.707005,6.718668,23
frame_00202.png,6.740281,6.752002,23
frame_00203.png,6.773695,6.785339,23
frame_00204.png,6.807250,6.818674,23
frame_00205.png,6.840416,6.852007,24
frame_00206.png,6.873713,6.885341,24
frame_00207.png,6.906931,6.918676,24
frame_00208.png,6.940234,6.952009,24
frame_00209.png,6.973640,6.985343,24
frame_00210.png,7.006950,7.018678,24
frame_00211.png,7.040350,7.052023,24
frame_00212.png,7.073713,7.085346,24
frame_00213.png,7.107168,7.118684,24
frame_00214.png,7.140797,7.152017,24
frame_00215.png,7.173686,7.185349,24
frame_00216.png,7.207074,7.218687,24
frame_00217.png,7.240309,7.252018,24
frame_00218.png,7.273745,7.285352,24
