file,wall_seconds,session_seconds,consumed
frame_00000.png,0.547436,0.020000,0
frame_00001.png,0.625736,0.040000,0
frame_00002.png,0.691308,0.107936,0
frame_00003.png,0.755921,0.172415,0
frame_00004.png,0.821084,0.237726,0
frame_00005.png,0.886485,0.303036,0
frame_00006.png,0.951423,0.368044,0
frame_00007.png,1.015341,0.431915,0
frame_00008.png,1.105976,0.522254,0
frame_00009.png,1.171584,0.587999,0
frame_00010.png,1.237578,0.654129,0
frame_00011.png,1.303014,0.719506,0
frame_00012.png,1.371783,0.788346,0
frame_00013.png,1.439918,0.856705,0
frame_00014.png,1.503978,0.920624,0
frame_00015.png,1.567924,0.984730,0
frame_00016.png,1.633410,1.050142,0
frame_00017.png,1.697538,1.114112,0
frame_00018.png,1.764136,1.180668,0
frame_00019.png,1.829418,1.246089,0
frame_00020.png,1.896174,1.312925,0
frame_00021.png,1.961159,1.377868,0
frame_00022.png,2.026908,1.443785,0
frame_00023.png,2.091815,1.508489,0
frame_00024.png,2.157722,1.574365,0
frame_00025.png,2.222941,1.639386,0
frame_00026.png,2.290940,1.707437,0
frame_00027.png,2.361126,1.777903,0
frame_00028.png,2.428910,1.845470,0
frame_00029.png,2.497070,1.913892,0
frame_00030.png,2.566728,1.983554,0
frame_00031.png,2.633692,2.049723,0
frame_00032.png,2.701490,2.117977,0
frame_00033.png,2.768417,2.184786,0
frame_00034.png,2.834030,2.250805,0
frame_00035.png,2.899505,2.316010,0
frame_00036.png,2.965516,2.381147,0
frame_00037.png,3.032497,2.448867,0
frame_00038.png,3.098719,2.514579,1
frame_00039.png,3.163641,2.580027,1
frame_00040.png,3.230733,2.647266,1
frame_00041.png,3.297513,2.713789,1
frame_00042.png,3.365528,2.780917,1
frame_00043.png,3.430250,2.846315,1
frame_00044.png,3.497807,2.913916,1
frame_00045.png,3.564508,2.980145,1
frame_00046.png,3.631851,3.047692,2
frame_00047.png,3.696184,3.112203,2
frame_00048.png,3.763456,3.179477,3
frame_00049.png,3.829816,3.246002,3
frame_00050.png,3.897944,3.314091,3
frame_00051.png,3.963495,3.379501,3
frame_00052.png,4.029132,3.445143,3
frame_00053.png,4.095301,3.510577,4
frame_00054.png,4.167239,3.582749,4
frame_00055.png,4.233162,3.649008,4
frame_00056.png,4.300913,3.716550,5
frame_00057.png,4.368082,3.783824,6
frame_00058.png,4.434694,3.850210,6
frame_00059.png,4.500352,3.915894,6
frame_00060.png,4.568204,3.983772,7
frame_00061.png,4.634365,4.049621,7
frame_00062.png,4.703907,4.119488,7
frame_00063.png,4.770228,4.185224,8
frame_00064.png,4.836584,4.251875,8
frame_00065.png,4.903565,4.319005,9
frame_00066.png,4.969354,4.385074,9
frame_00067.png,5.034629,4.450218,11
frame_00068.png,5.100603,4.515535,11
frame_00069.png,5.164838,4.580318,11
frame_00070.png,5.232978,4.648293,12
frame_00071.png,5.298623,4.714093,12
frame_00072.png,5.366812,4.781898,13
frame_00073.png,5.433126,4.848390,13
frame_00074.png,5.500172,4.915822,14
frame_00075.png,5.564338,4.979599,15
frame_00076.png,5.631113,5.046618,15
frame_00077.png,5.697537,5.112989,16
frame_00078.png,5.764961,5.180610,16
frame_00079.png,5.831829,5.247160,17
frame_00080.png,5.898411,5.313989,17
frame_00081.png,5.963425,5.378639,17
frame_00082.png,6.027991,5.443235,19
frame_00083.png,6.090608,5.506160,19
frame_00084.png,6.161061,5.576712,19
frame_00085.png,6.224793,5.640288,20
frame_00086.png,6.286647,5.701950,20
frame_00087.png,6.349311,5.765041,20
frame_00088.png,6.413186,5.828886,20
frame_00089.png,6.477334,5.892877,22
frame_00090.png,6.539821,5.955737,22
frame_00091.png,6.602506,6.018074,22
frame_00092.png,6.662823,6.078753,22
frame_00093.png,6.726941,6.142931,22
frame_00094.png,6.789220,6.205293,22
frame_00095.png,6.851546,6.267693,22
frame_00096.png,6.913056,6.329176,22
frame_00097.png,6.976444,6.392713,23
frame_00098.png,7.036267,6.452492,23
frame_00099.png,7.099469,6.515626,23
frame_00100.png,7.160978,6.577177,23
frame_00101.png,7.220500,6.636724,23
frame_00102.png,7.282670,6.698367,23
frame_00103.png,7.344054,6.760440,23
frame_00104.png,7.403885,6.820371,23
frame_00105.png,7.464675,6.881171,24
frame_00106.png,7.528346,6.944897,24
frame_00107.png,7.590498,7.006803,24
frame_00108.png,7.650140,7.066634,24
frame_00109.png,7.711070,7.127640,24
frame_00110.png,7.770372,7.186696,24
frame_00111.png,7.830651,7.247233,24
frame_00112.png,7.893821,7.310421,24
frame_00113.png,7.953583,7.369582,24
frame_00114.png,8.013494,7.430160,24
frame_00115.png,8.075875,7.492690,24
frame_00116.png,8.136390,7.553239,24
frame_00117.png,8.199263,7.615966,24
frame_00118.png,8.261384,7.678349,24
frame_00119.png,8.322744,7.739580,24
frame_00120.png,8.383609,7.800302,24
frame_00121.png,8.445072,7.862021,24
frame_00122.png,8.505721,7.922681,24
frame_00123.png,8.566974,7.983939,24
frame_00124.png,8.631470,8.048348,24
frame_00125.png,8.693969,8.110921,24
frame_00126.png,8.754648,8.171555,24
frame_00127.png,8.814540,8.231448,24
frame_00128.png,8.876694,8.293557,24
frame_00129.png,8.937969,8.354865,24
frame_00130.png,8.997869,8.414692,24
frame_00131.png,9.058494,8.475343,24
frame_00132.png,9.119139,8.535665,24
frame_00133.png,9.184152,8.601030,24
frame_00134.png,9.245511,8.662414,24
frame_00135.png,9.306445,8.723309,24
frame_00136.png,9.367101,8.783961,24
frame_00137.png,9.429588,8.846459,24
frame_00138.png,9.493834,8.910609,24
frame_00139.png,9.554014,8.970670,24
frame_00140.png,9.613214,9.030001,24
frame_00141.png,9.674873,9.091787,24
frame_00142.png,9.734322,9.151176,24
frame_00143.png,9.795779,9.212681,24
frame_00144.png,9.855745,9.272465,24
frame_00145.png,9.916811,9.333573,24
frame_00146.png,9.979406,9.396244,24
frame_00147.png,10.039330,9.455923,24
frame_00148.png,10.100920,9.517564,24
frame_00149.png,10.162760,9.579747,24
frame_00150.png,10.223050,9.639676,24
frame_00151.png,10.284910,9.701515,24
frame_00152.png,10.346460,9.763239,24
frame_00153.png,10.407210,9.824112,24
frame_00154.png,10.469630,9.886357,24
frame_00155.png,10.530010,9.946910,24
frame_00156.png,10.589990,10.006630,24
frame_00157.png,10.650390,10.067150,24
frame_00158.png,10.712030,10.128490,24
frame_00159.png,10.771170,10.188030,24
frame_00160.png,10.831590,10.248480,24
frame_00161.png,10.892540,10.309420,24
frame_00162.png,10.951900,10.368850,24
frame_00163.png,11.014270,10.431210,24
frame_00164.png,11.074310,10.491220,24
frame_00165.png,11.136020,10.552880,24
frame_00166.png,11.198040,10.615010,24
frame_00167.png,11.256730,10.673720,24
frame_00168.png,11.315560,10.732110,24
frame_00169.png,11.376560,10.793340,24
frame_00170.png,11.437640,10.854570,24
frame_00171.png,11.497290,10.914310,24
frame_00172.png,11.557080,10.973830,24
frame_00173.png,11.616060,11.032980,24
frame_00174.png,11.676610,11.093590,24
frame_00175.png,11.737110,11.153800,24
frame_00176.png,11.799060,11.215780,24
frame_00177.png,11.857890,11.274710,24
frame_00178.png,11.917550,11.334240,24
frame_00179.png,11.980030,11.397020,24
frame_00180.png,12.040150,11.456800,24
frame_00181.png,12.100400,11.517170,24
frame_00182.png,12.161120,11.578020,24
frame_00183.png,12.220580,11.637450,24
frame_00184.png,12.282520,11.699240,24
frame_00185.png,12.343960,11.760810,24
frame_00186.png,12.404550,11.820970,24
frame_00187.png,12.467510,11.883790,24
frame_00188.png,12.539210,11.955980,24
frame_00189.png,12.604330,12.021240,24
frame_00190.png,12.667930,12.084510,24
frame_00191.png,12.735140,12.152040,24
frame_00192.png,12.797900,12.214830,24
frame_00193.png,12.858710,12.275430,24
frame_00194.png,12.918570,12.335450,24
frame_00195.png,12.981370,12.398250,24
frame_00196.png,13.042640,12.459530,24
