file,wall_seconds,session_seconds,consumed
frame_00000.png,0.533143,0.020000,0
frame_00001.png,0.600799,0.040000,0
frame_00002.png,0.643533,0.097245,0
frame_00003.png,0.687310,0.140982,0
frame_00004.png,0.730185,0.183536,0
frame_00005.png,0.771362,0.225125,0
frame_00006.png,0.815260,0.269250,0
frame_00007.png,0.859267,0.311785,0
frame_00008.png,0.920181,0.373326,0
frame_00009.png,0.970094,0.423539,0
frame_00010.png,1.017296,0.471141,0
frame_00011.png,1.079638,0.531561,0
frame_00012.png,1.126400,0.580277,0
frame_00013.png,1.176862,0.630845,0
frame_00014.png,1.220861,0.674774,0
frame_00015.png,1.262847,0.716428,0
frame_00016.png,1.304647,0.758491,0
frame_00017.png,1.346720,0.800574,0
frame_00018.png,1.387927,0.841768,0
frame_00019.png,1.430847,0.884104,0
frame_00020.png,1.475103,0.928565,0
frame_00021.png,1.519243,0.973256,0
frame_00022.png,1.562305,1.015929,0
frame_00023.png,1.605520,1.059453,0
frame_00024.png,1.648610,1.101840,0
frame_00025.png,1.690079,1.143903,0
frame_00026.png,1.733572,1.187468,0
frame_00027.png,1.776316,1.230226,0
frame_00028.png,1.819082,1.272745,0
frame_00029.png,1.860164,1.313940,0
frame_00030.png,1.904394,1.358127,0
frame_00031.png,1.947413,1.401067,0
frame_00032.png,1.989710,1.443696,0
frame_00033.png,2.031880,1.485529,0
frame_00034.png,2.073378,1.526861,0
frame_00035.png,2.116471,1.570124,0
frame_00036.png,2.159428,1.612850,0
frame_00037.png,2.202505,1.656450,0
frame_00038.png,2.243980,1.697881,0
frame_00039.png,2.287359,1.741441,0
frame_00040.png,2.329783,1.783581,0
frame_00041.png,2.372923,1.826636,0
frame_00042.png,2.415137,1.869058,0
frame_00043.png,2.457222,1.911005,0
frame_00044.png,2.499780,1.953808,0
frame_00045.png,2.540744,1.994458,0
frame_00046.png,2.583442,2.036594,0
frame_00047.png,2.629027,2.082166,0
frame_00048.png,2.676090,2.129353,0
frame_00049.png,2.720233,2.174035,0
frame_00050.png,2.762367,2.215439,0
frame_00051.png,2.805736,2.259421,0
frame_00052.png,2.847332,2.300277,0
frame_00053.png,2.890094,2.343898,0
frame_00054.png,2.931887,2.384122,0
frame_00055.png,2.975938,2.429481,0
frame_00056.png,3.020180,2.473971,0
frame_00057.png,3.061974,2.514638,0
frame_00058.png,3.104996,2.557618,1
frame_00059.png,3.145975,2.599190,1
frame_00060.png,3.187434,2.640778,1
frame_00061.png,3.230972,2.684327,1
frame_00062.png,3.274137,2.727264,1
frame_00063.png,3.315800,2.769146,1
frame_00064.png,3.358083,2.811109,1
frame_00065.png,3.401232,2.853998,1
frame_00066.png,3.441095,2.894604,1
frame_00067.png,3.482039,2.934681,1
frame_00068.png,3.523198,2.976639,1
frame_00069.png,3.564995,3.017082,2
frame_00070.png,3.610348,3.063484,2
frame_00071.png,3.651834,3.104952,2
frame_00072.png,3.692333,3.145851,2
frame_00073.png,3.733948,3.187110,3
frame_00074.png,3.775167,3.228600,3
frame_00075.png,3.817914,3.270991,3
frame_00076.png,3.859291,3.312170,3
frame_00077.png,3.901680,3.354354,3
frame_00078.png,3.943151,3.395798,3
frame_00079.png,3.985803,3.438381,3
frame_00080.png,4.029397,3.482154,3
frame_00081.png,4.077505,3.530201,4
frame_00082.png,4.121936,3.575151,4
frame_00083.png,4.162894,3.615655,4
frame_00084.png,4.206535,3.659584,5
frame_00085.png,4.246234,3.699402,5
frame_00086.png,4.288560,3.741611,5
frame_00087.png,4.329063,3.781913,5
frame_00088.png,4.372115,3.824924,6
frame_00089.png,4.413559,3.866551,6
frame_00090.png,4.455492,3.908381,6
frame_00091.png,4.496930,3.949707,6
frame_00092.png,4.540863,3.993565,7
frame_00093.png,4.582946,4.034877,7
frame_00094.png,4.625667,4.078551,7
frame_00095.png,4.667675,4.120079,7
frame_00096.png,4.708305,4.160751,8
frame_00097.png,4.764607,4.205093,8
frame_00098.png,4.809833,4.261950,8
frame_00099.png,4.851953,4.304226,9
