file,wall_seconds,session_seconds,consumed
frame_00000.png,0.363706,0.020000,0
frame_00001.png,0.431217,0.040000,0
frame_00002.png,0.475493,0.095704,0
frame_00003.png,0.519995,0.140525,0
frame_00004.png,0.564913,0.185353,0
frame_00005.png,0.609555,0.230222,0
frame_00006.png,0.653364,0.273946,0
frame_00007.png,0.697625,0.318171,0
frame_00008.png,0.741121,0.361598,0
frame_00009.png,0.785127,0.405677,0
frame_00010.png,0.828854,0.449237,0
frame_00011.png,0.874142,0.494808,0
frame_00012.png,0.918321,0.539037,0
frame_00013.png,0.963251,0.583829,0
frame_00014.png,1.007205,0.627651,0
frame_00015.png,1.051618,0.672107,0
frame_00016.png,1.096349,0.716736,0
frame_00017.png,1.140827,0.761491,0
frame_00018.png,1.187392,0.808010,0
frame_00019.png,1.238477,0.858878,0
frame_00020.png,1.282087,0.902169,0
frame_00021.png,1.326861,0.947400,0
frame_00022.png,1.371191,0.991637,0
frame_00023.png,1.415600,1.036198,0
frame_00024.png,1.475663,1.096273,0
frame_00025.png,1.520141,1.140652,0
frame_00026.png,1.564217,1.184670,0
frame_00027.png,1.608662,1.229360,0
frame_00028.png,1.652256,1.272877,0
frame_00029.png,1.697087,1.317904,0
frame_00030.png,1.742171,1.362802,0
frame_00031.png,1.788098,1.408738,0
frame_00032.png,1.835874,1.456565,0
frame_00033.png,1.881821,1.502592,0
frame_00034.png,1.926190,1.546509,0
frame_00035.png,1.972786,1.593596,0
frame_00036.png,2.022233,1.642790,0
frame_00037.png,2.069177,1.689481,0
frame_00038.png,2.114774,1.735422,0
frame_00039.png,2.164451,1.785148,0
frame_00040.png,2.210602,1.831228,0
frame_00041.png,2.257778,1.878450,0
frame_00042.png,2.304035,1.924558,0
frame_00043.png,2.350518,1.970647,0
frame_00044.png,2.397511,2.016898,0
frame_00045.png,2.444399,2.064740,0
frame_00046.png,2.489358,2.109804,0
frame_00047.png,2.535793,2.156505,0
frame_00048.png,2.582747,2.202646,0
frame_00049.png,2.627743,2.247807,0
frame_00050.png,2.672982,2.293190,0
frame_00051.png,2.718399,2.338806,0
frame_00052.png,2.763182,2.383267,0
frame_00053.png,2.808332,2.428836,0
frame_00054.png,2.857705,2.478267,0
frame_00055.png,2.910155,2.529648,1
frame_00056.png,2.955490,2.575481,1
frame_00057.png,3.001550,2.621938,1
frame_00058.png,3.047399,2.667264,1
frame_00059.png,3.091001,2.711140,1
frame_00060.png,3.136310,2.756469,1
frame_00061.png,3.184975,2.804856,1
frame_00062.png,3.230551,2.850791,1
frame_00063.png,3.277233,2.897186,1
frame_00064.png,3.322755,2.942915,1
frame_00065.png,3.369412,2.989403,2
frame_00066.png,3.416898,3.036413,2
frame_00067.png,3.463538,3.083463,2
frame_00068.png,3.509719,3.130149,2
frame_00069.png,3.555465,3.175221,3
frame_00070.png,3.601550,3.221554,3
frame_00071.png,3.647856,3.267919,3
frame_00072.png,3.693572,3.313603,3
frame_00073.png,3.738805,3.358570,3
frame_00074.png,3.786621,3.406355,3
frame_00075.png,3.832391,3.452142,3
frame_00076.png,3.878546,3.498230,4
frame_00077.png,3.925389,3.544536,4
frame_00078.png,3.970662,3.590467,4
frame_00079.png,4.016366,3.635619,5
frame_00080.png,4.061262,3.680918,5
frame_00081.png,4.108643,3.728503,5
frame_00082.png,4.154106,3.774239,5
frame_00083.png,4.199152,3.818841,6
frame_00084.png,4.244507,3.864115,6
frame_00085.png,4.290104,3.909908,6
frame_00086.png,4.335885,3.955440,7
