file,wall_seconds,session_seconds,consumed
frame_00000.png,2.747797,0.020000,0
frame_00001.png,2.863142,0.040000,0
frame_00002.png,2.908879,0.097678,0
frame_00003.png,2.954893,0.143624,0
frame_00004.png,2.999762,0.188640,0
frame_00005.png,3.045223,0.234237,0
frame_00006.png,3.091537,0.280537,0
frame_00007.png,3.138563,0.327624,0
frame_00008.png,3.183557,0.372559,0
frame_00009.png,3.229993,0.418931,0
frame_00010.png,3.276269,0.465067,0
frame_00011.png,3.321511,0.510316,0
frame_00012.png,3.368116,0.557171,0
frame_00013.png,3.415045,0.603882,0
frame_00014.png,3.461924,0.651015,0
frame_00015.png,3.509890,0.698867,0
frame_00016.png,3.554989,0.744033,0
frame_00017.png,3.603067,0.792083,0
frame_00018.png,3.648874,0.837913,0
frame_00019.png,3.695431,0.884397,0
frame_00020.png,3.741197,0.930282,0
frame_00021.png,3.787957,0.977026,0
frame_00022.png,3.833151,1.022064,0
frame_00023.png,3.881309,1.070356,0
frame_00024.png,3.927457,1.116484,0
frame_00025.png,3.974021,1.163009,0
frame_00026.png,4.020670,1.209801,0
frame_00027.png,4.065556,1.254633,0
frame_00028.png,4.109495,1.298445,0
frame_00029.png,4.156055,1.344087,0
frame_00030.png,4.199830,1.388905,0
frame_00031.png,4.245237,1.434385,0
frame_00032.png,4.289674,1.478379,0
frame_00033.png,4.334070,1.523086,0
frame_00034.png,4.379261,1.568195,0
frame_00035.png,4.423621,1.612729,0
frame_00036.png,4.466713,1.655900,0
frame_00037.png,4.511442,1.700581,0
frame_00038.png,4.555221,1.744315,0
frame_00039.png,4.600545,1.789694,0
frame_00040.png,4.644731,1.833912,0
frame_00041.png,4.689329,1.878439,0
frame_00042.png,4.732569,1.921682,0
frame_00043.png,4.776955,1.966045,0
frame_00044.png,4.821548,2.009629,0
frame_00045.png,4.867112,2.055448,0
frame_00046.png,4.910582,2.099162,0
frame_00047.png,4.955566,2.144538,0
frame_00048.png,4.999796,2.188516,0
frame_00049.png,5.043157,2.231859,0
frame_00050.png,5.087252,2.276051,0
frame_00051.png,5.131414,2.319794,0
frame_00052.png,5.175047,2.363188,0
frame_00053.png,5.218397,2.407370,0
frame_00054.png,5.260973,2.450257,0
frame_00055.png,5.305894,2.495071,0
frame_00056.png,5.350091,2.538149,1
frame_00057.png,5.393380,2.582184,1
frame_00058.png,5.437419,2.626177,1
frame_00059.png,5.482961,2.671599,1
frame_00060.png,5.526976,2.715450,1
frame_00061.png,5.570865,2.759323,1
frame_00062.png,5.613493,2.802058,1
frame_00063.png,5.659272,2.847756,1
frame_00064.png,5.701821,2.890382,1
frame_00065.png,5.744760,2.933146,1
frame_00066.png,5.787755,2.975780,1
frame_00067.png,5.829896,3.018386,2
frame_00068.png,5.872360,3.060980,2
frame_00069.png,5.917458,3.106219,2
frame_00070.png,5.959748,3.148064,2
frame_00071.png,6.004578,3.192598,3
frame_00072.png,6.048648,3.237014,3
frame_00073.png,6.092264,3.280777,3
frame_00074.png,6.135425,3.323861,3
frame_00075.png,6.179154,3.367276,3
frame_00076.png,6.223715,3.411260,3
frame_00077.png,6.269327,3.457413,4
frame_00078.png,6.314137,3.502435,4
frame_00079.png,6.361106,3.549288,4
frame_00080.png,6.405331,3.593560,4
frame_00081.png,6.449868,3.637848,5
